0,2023-08-15 07:24:39.205057,image,144,qr,1
0,2023-08-15 07:25:06.361376,text_w,60,point,1
0,2023-08-15 07:25:12.438120,text_w,60,qr,5
0,2023-08-15 07:25:19.027940,text_w,60,aruco,4
0,2023-08-15 07:25:25.638088,text_w,60,point,5
0,2023-08-15 07:27:39.252787,text_d,120,aruco,5
0,2023-08-15 07:27:46.168422,text_d,120,point,4
0,2023-08-15 07:27:50.104104,text_d,120,qr,4
0,2023-08-15 07:28:57.079068,image,60,point,1
0,2023-08-15 07:29:02.949992,image,60,aruco,1
0,2023-08-15 07:30:12.533598,image,60,qr,5
0,2023-08-15 07:30:18.799618,image,60,point,5
0,2023-08-15 07:30:24.911007,text_d,60,aruco,5
0,2023-08-15 07:32:32.090444,text_d,60,qr,1
0,2023-08-15 07:32:40.850525,text_d,60,point,1
0,2023-08-15 07:33:05.633347,text_w,60,aruco,1
0,2023-08-15 07:33:56.244028,text_w,60,qr,1
0,2023-08-15 07:37:46.093663,text_w,60,point,5
0,2023-08-15 07:37:52.097840,image,144,aruco,1
0,2023-08-15 07:37:58.477489,image,144,qr,2
0,2023-08-15 07:38:04.120533,image,144,point,3
0,2023-08-15 07:38:09.993120,text_d,144,aruco,4
0,2023-08-15 07:38:15.732856,text_d,144,qr,1
0,2023-08-15 07:38:21.467402,text_d,144,point,2
0,2023-08-15 07:38:23.383181,text_w,144,aruco,4
0,2023-08-15 07:38:24.398560,text_w,144,qr,1
0,2023-08-15 07:38:24.753304,text_w,144,point,4
0,2023-08-15 07:38:25.269832,image,120,aruco,1
0,2023-08-15 07:38:25.545344,image,120,qr,4
0,2023-08-15 07:38:25.800842,image,120,point,1
0,2023-08-15 07:38:25.972492,text_d,120,aruco,4
0,2023-08-15 07:38:26.094946,text_d,120,qr,1
0,2023-08-15 07:38:26.201000,text_d,120,point,4
0,2023-08-15 07:38:26.330388,text_w,120,aruco,1
0,2023-08-15 07:38:26.421546,text_w,120,qr,4
0,2023-08-15 07:38:26.505667,text_w,120,point,1
0,2023-08-15 07:38:26.615071,image,240,aruco,4
0,2023-08-15 07:40:24.508809,text_d,120,aruco,5
0,2023-08-15 07:40:32.100189,text_d,120,qr,3
0,2023-08-15 07:40:39.454009,text_d,120,point,2
0,2023-08-15 07:40:46.612631,text_d,120,aruco,5
0,2023-08-15 07:40:54.228645,image,120,qr,2
0,2023-08-15 07:41:00.437447,image,120,point,1
0,2023-08-15 07:41:06.845291,image,120,aruco,3
0,2023-08-15 07:41:13.156821,text_w,120,qr,4
0,2023-08-15 07:42:39.728091,text_w,120,point,5
0,2023-08-15 07:43:20.325432,text_w,120,aruco,5
0,2023-08-15 07:48:14.560620,image,240,qr,5
0,2023-08-15 07:48:21.790180,image,240,point,5
0,2023-08-15 07:48:27.680467,image,240,aruco,1
0,2023-08-15 07:48:33.530588,image,240,qr,5
0,2023-08-15 07:48:39.276013,text_d,240,point,3
0,2023-08-15 07:48:45.103977,text_d,240,aruco,5
0,2023-08-15 07:48:50.722026,text_d,240,qr,1
0,2023-08-15 07:48:56.475983,text_w,240,point,5
0,2023-08-15 07:49:02.171561,text_w,240,aruco,1
0,2023-08-15 07:49:07.753359,text_w,240,qr,4
0,2023-08-15 07:49:13.349045,image,120,point,5
0,2023-08-15 07:49:19.354120,image,120,aruco,2
0,2023-08-15 07:49:25.124145,image,120,qr,5
0,2023-08-15 07:49:30.732320,text_d,120,point,2
0,2023-08-15 07:49:36.330911,text_d,120,aruco,5
0,2023-08-15 07:49:41.989454,text_d,120,qr,1
0,2023-08-15 07:50:15.012575,text_w,120,point,5
0,2023-08-15 07:50:20.756313,text_w,120,qr,1
0,2023-08-15 07:50:26.317569,text_w,120,aruco,2
0,2023-08-15 07:50:31.910068,text_w,120,point,3
0,2023-08-15 07:52:13.917958,image,120,qr,1
0,2023-08-15 07:52:13.931249,image,120,qr,2
0,2023-08-15 07:52:26.568368,image,120,aruco,5
0,2023-08-15 07:52:32.353775,image,120,point,1
0,2023-08-15 07:53:50.130333,text_d,120,qr,5
0,2023-08-15 07:53:50.139271,text_d,120,aruco,4
0,2023-08-15 07:53:57.752964,text_d,120,point,3
0,2023-08-15 07:55:46.031149,text_w,144,qr,1
0,2023-08-15 07:55:46.064449,text_w,144,aruco,2
0,2023-08-15 07:55:57.903805,text_w,144,point,4
0,2023-08-15 07:56:03.597366,image,144,qr,1
0,2023-08-15 07:56:09.247963,image,144,aruco,4
0,2023-08-15 07:56:28.733991,image,144,point,5
0,2023-08-15 08:11:18.875801,text_d,144,qr,1
0,2023-08-15 08:11:19.059508,text_d,144,aruco,1
0,2023-08-15 08:11:25.693149,text_d,144,point,2
0,2023-08-15 08:11:42.448559,text_w,60,qr,2
0,2023-08-15 08:14:33.988190,text_w,60,aruco,2
0,2023-08-15 08:14:36.222828,text_w,60,point,2
0,2023-08-15 08:14:46.662619,image,60,qr,3
0,2023-08-15 08:26:58.367916,image,60,aruco,3
0,2023-08-15 08:52:51.219419,image,60,point,3
0,2023-08-15 09:01:23.026810,text_d,60,qr,1
0,2023-08-15 09:01:23.190395,text_d,60,aruco,2
0,2023-08-15 09:01:59.662142,text_d,60,point,1
0,2023-08-15 09:02:05.449618,text_w,240,qr,5
0,2023-08-15 09:02:13.303346,text_w,240,aruco,5
0,2023-08-15 09:02:48.242151,text_w,240,point,5
0,2023-08-15 09:02:57.835187,image,240,qr,2
0,2023-08-15 09:03:05.750535,image,240,aruco,5
0,2023-08-15 09:03:24.678266,image,240,point,5
0,2023-08-15 09:03:37.711775,text_d,240,qr,5
0,2023-08-15 09:04:10.332559,text_d,240,aruco,5
0,2023-08-15 09:05:43.155205,text_d,240,point,5
0,2023-08-15 09:46:14.274603,text_d,120,point,5
0,2023-08-15 09:46:20.358503,text_d,120,aruco,1
0,2023-08-15 09:46:26.422267,text_d,120,qr,2
0,2023-08-15 10:12:49.718188,text_d,120,point,1
0,2023-08-15 10:15:01.071194,image,120,aruco,1
0,2023-08-15 10:15:02.093556,image,120,qr,2
0,2023-08-15 10:49:42.084796,image,120,point,1
0,2023-08-15 10:49:42.362463,text_w,120,aruco,2
0,2023-08-15 10:53:32.819389,text_w,120,qr,1
0,2023-08-15 10:53:33.197594,text_w,120,point,2
0,2023-08-15 10:53:35.224343,text_d,144,aruco,1
0,2023-08-15 11:01:09.378391,text_d,144,qr,2
0,2023-08-15 11:01:10.566918,text_d,144,point,1
0,2023-08-15 11:08:30.667967,image,144,aruco,1
0,2023-08-15 11:08:30.711341,image,144,qr,4
0,2023-08-15 11:08:30.864828,image,144,point,4
0,2023-08-15 11:08:38.631171,text_w,144,aruco,1
0,2023-08-15 11:08:38.934301,text_w,144,qr,4
0,2023-08-15 11:08:39.546603,text_w,144,point,4
0,2023-08-15 11:21:04.780142,text_d,60,aruco,1
0,2023-08-15 11:23:37.972415,text_d,60,qr,1
2,2023-08-15 18:31:02.865386,image,120,point,1
2,2023-08-15 18:37:28.315819,image,144,aruco,2
2,2023-08-15 18:37:34.168471,image,144,qr,3
2,2023-08-15 18:37:39.706433,image,144,point,4
2,2023-08-15 18:37:44.150006,image,144,aruco,1
2,2023-08-15 18:37:45.573606,text_w,144,qr,1
2,2023-08-15 18:37:49.762561,text_w,144,point,2
2,2023-08-15 18:37:51.311171,text_w,144,aruco,4
2,2023-08-15 18:37:55.364342,text_d,144,qr,3
2,2023-08-15 18:37:56.956920,text_d,144,point,2
2,2023-08-15 18:38:01.107444,text_d,144,aruco,1
2,2023-08-15 18:38:02.731005,image,120,qr,3
2,2023-08-15 18:38:06.773395,image,120,point,2
2,2023-08-15 18:38:08.941130,image,120,aruco,1
2,2023-08-15 18:38:12.686493,text_w,120,qr,3
2,2023-08-15 18:38:14.849123,text_w,120,point,2
2,2023-08-15 18:38:20.896306,text_w,120,aruco,1
2,2023-08-15 18:38:26.522240,text_d,120,qr,3
2,2023-08-15 18:38:32.161984,text_d,120,point,2
2,2023-08-15 18:38:37.676884,text_d,120,aruco,1
2,2023-08-15 18:38:43.284390,image,240,qr,2
2,2023-08-15 18:38:47.579657,image,240,point,3
2,2023-08-15 18:38:48.524834,image,240,aruco,2
2,2023-08-15 18:38:48.980176,text_w,240,qr,1
2,2023-08-15 18:38:49.098068,text_w,240,point,3
2,2023-08-15 18:38:49.232003,text_w,240,aruco,2
2,2023-08-15 18:38:49.260246,text_d,240,qr,1
2,2023-08-15 18:38:49.359497,text_d,240,point,3
2,2023-08-15 18:38:49.447907,text_d,240,aruco,2
2,2023-08-15 18:38:49.460123,image,60,qr,1
2,2023-08-15 18:38:49.556861,image,60,point,3
2,2023-08-15 18:38:49.641784,image,60,aruco,1
2,2023-08-15 18:38:49.647223,image,60,aruco,2
2,2023-08-15 18:38:49.740291,text_w,60,qr,3
2,2023-08-15 18:38:49.815477,text_w,60,point,1
2,2023-08-15 18:38:49.815971,text_w,60,point,2
2,2023-08-15 18:38:49.925208,text_w,60,aruco,3
2,2023-08-15 18:38:49.978929,text_d,60,qr,2
2,2023-08-15 18:38:49.980285,text_d,60,qr,1
2,2023-08-15 18:38:50.102682,text_d,60,point,3
2,2023-08-15 18:38:50.151227,text_d,60,aruco,1
2,2023-08-15 18:38:50.151489,text_d,60,aruco,2
2,2023-08-15 18:41:03.115523,text_w,60,aruco,4
2,2023-08-15 18:42:46.648903,image,144,aruco,4
2,2023-08-15 18:42:52.371417,image,144,point,5
2,2023-08-15 18:43:08.197497,image,144,qr,4
2,2023-08-15 18:43:13.441526,image,144,aruco,4
2,2023-08-15 18:43:24.165496,text_d,144,point,4
2,2023-08-15 18:43:30.014140,text_d,144,qr,4
2,2023-08-15 18:43:35.708230,text_d,144,aruco,4
2,2023-08-15 18:43:41.527407,text_w,144,point,5
